"","Player","Team","Year","Service","Super2","Player.Amt.","Team.Amt.","Midpoint","Settled.Amt.","Winner","Prev.Salary","nameFirst","nameLast","playerID","birthCountry","weight","height","bats","throws","debut","prev.year","prev.salary","Salary","Salary.Min"
"1262","Sam LeCure","Reds",2014,3.072,"No",0,0,0,"Extension","",5.1e+11,"Sam","LeCure","lecursa01","USA",210,72,"R","R",2010-05-28,2013,"510000","510000 ",490000
"1263","Sammy Solis","Nationals",2019,3.061,"No",0,0,0,"850000","",5.603e+11,"Sammy","Solis","solissa01","USA",251,77,"R","L",2015-04-30,2018,"560300 ","560300 ",545000
"1264","Samuel Freeman","Braves",2018,3.066,"No",0,0,0,"1075000","",5.35e+11,"Sam","Freeman","freemsa01","USA",180,71,"R","L",2012-06-01,2017,"0","0",535000
"1265","Samuel Freeman","Braves",2019,4.066,"No",0,0,0,"1375000","",1.075e+12,"Sam","Freeman","freemsa01","USA",180,71,"R","L",2012-06-01,2018,"1075000 ","1075000 ",545000
"1266","Sandy Leon","Red Sox",2017,2.149,"Yes",0,0,0,"1300000","",5.075e+11,"Sandy","Leon","leonsa01","Venezuela",225,70,"B","R",2012-05-14,2016,"0","0",507500
"1267","Sandy Leon","Red Sox",2018,3.149,"No",0,0,0,"1950000","",1.3e+12,"Sandy","Leon","leonsa01","Venezuela",225,70,"B","R",2012-05-14,2017,"1300000 ","1300000 ",535000
"1268","Sandy Leon","Red Sox",2019,4.149,"No",0,0,0,"2475000","",1.95e+12,"Sandy","Leon","leonsa01","Venezuela",225,70,"B","R",2012-05-14,2018,"1950000 ","1950000 ",545000
"1269","Santiago Casilla","Giants",2012,4.148,"No",0,0,0,"2200000","",1.3e+12,"Santiago","Casilla","garcija01","D.R.",210,72,"R","R",2004-08-09,2011,"1300000","1300000 ",414000
"1270","Santiago Casilla","Giants",2013,5.15,"No",0,0,0,"Extension","",2.2e+12,"Santiago","Casilla","garcija01","D.R.",210,72,"R","R",2004-08-09,2012,"2200000","2200000 ",480000
"1271","Scooter Gennett","Brewers",2017,3.071,"No",0,0,0,"2525000","",5.181e+11,"Scooter","Gennett","gennesc01","USA",185,70,"L","R",2013-06-03,2016,"518100","518100 ",507500
"1272","Scooter Gennett","Reds",2018,4.071,"No",5700000,5100000,5400000,"5700000","Player",2.525e+12,"Scooter","Gennett","gennesc01","USA",185,70,"L","R",2013-06-03,2017,"0","0",535000
"1273","Scooter Gennett","Reds",2019,5.071,"No",0,0,0,"9775000","",5.7e+12,"Scooter","Gennett","gennesc01","USA",185,70,"L","R",2013-06-03,2018,"5700000 ","5700000 ",545000
"1274","Scott Elbert","Dodgers",2014,3.069,"No",0,0,0,"575000","",4.9e+11,"Scott","Elbert","elbersc01","USA",225,74,"L","L",2008-08-29,2013,"0","0",490000
"1275","Scott Oberg","Rockies",2019,3.063,"No",0,0,0,"1300000","",5.55e+11,"Scott","Oberg","obergsc01","USA",205,74,"R","R",2015-04-14,2018,"555000 ","555000 ",545000
"1276","Scott Van Slyke","Dodgers",2016,2.151,"Yes",0,0,0,"1225000","",5.225e+11,"Scott","Van Slyke","vanslsc01","USA",215,76,"R","R",2012-05-09,2015,"522500","522500 ",507500
"1277","Scott Van Slyke","Dodgers",2017,3.151,"No",0,0,0,"1325000","",1.225e+12,"Scott","Van Slyke","vanslsc01","USA",215,76,"R","R",2012-05-09,2016,"1225000","1225000 ",507500
"1278","Sean Manaea","Athletics",2019,2.157,"Yes",0,0,0,"3150000","",5.5e+11,"Sean","Manaea","manaese01","USA",245,77,"R","L",2016-04-29,2018,"550000 ","550000 ",545000
"1279","Sean Rodriguez","Rays",2013,3.13,"No",0,0,0,"1e+06","",4.928e+11,"Sean","Rodriguez","rodrise01","USA",200,72,"R","R",2008-04-19,2012,"492800","492800 ",480000
"1280","Sean Rodriguez","Rays",2014,4.133,"No",0,0,0,"1475000","",1e+12,"Sean","Rodriguez","rodrise01","USA",200,72,"R","R",2008-04-19,2013,"1e+06","1000000 ",490000
"1281","Sean Rodriguez","Pirates",2015,5.133,"No",0,0,0,"1900000","",1.475e+12,"Sean","Rodriguez","rodrise01","USA",200,72,"R","R",2008-04-19,2014,"1475000","1475000 ",5e+05
"1282","Sergio Romo","Giants",2012,3.097,"No",1750000,1300000,1525000,"1575000","",4.5e+11,"Sergio","Romo","romose01","USA",185,71,"R","R",2008-06-26,2011,"450000","450000 ",414000
"1283","Sergio Romo","Giants",2013,4.1,"No",4500000,2675000,3587000,"Extension","",1.575e+12,"Sergio","Romo","romose01","USA",185,71,"R","R",2008-06-26,2012,"1575000","1575000 ",480000
"1284","Seth Maness","Cardinals",2016,2.154,"Yes",0,0,0,"1400000","",5.3e+11,"Seth","Maness","manesse01","USA",190,72,"R","R",2013-05-03,2015,"530000","530000 ",507500
"1285","Seth Smith","Rockies",2012,3.119,"No",0,0,0,"2415000","",4.29e+11,"Seth","Smith","smithse01","USA",210,75,"L","L",2007-09-16,2011,"429000","429000 ",414000
"1286","Seth Smith","Athletics",2013,4.12,"No",0,0,0,"3675000","",2.415e+12,"Seth","Smith","smithse01","USA",210,75,"L","L",2007-09-16,2012,"2415000","2415000 ",480000
"1287","Seth Smith","Padres",2014,5.119,"No",0,0,0,"4500000","",3.675e+12,"Seth","Smith","smithse01","USA",210,75,"L","L",2007-09-16,2013,"3675000","3675000 ",490000
"1288","Shane Greene","Tigers",2018,3.075,"No",0,0,0,"1950000","",5.506e+11,"Shane","Greene","greensh02","USA",197,76,"R","R",2014-04-24,2017,"550600 ","550600 ",535000
"1289","Shane Greene","Tigers",2019,4.075,"No",0,0,0,"4e+06","",1.95e+12,"Shane","Greene","greensh02","USA",197,76,"R","R",2014-04-24,2018,"1950000 ","1950000 ",545000
"1290","Shaun Marcum","Brewers",2012,5.128,"No",8700000,6750000,7725000,"7725000","",3.95e+12,"Shaun","Marcum","marcush01","USA",195,72,"R","R",2005-09-06,2011,"3950000","3950000 ",414000
"1291","Shawn Kelley","Mariners",2012,2.16,"Yes",0,0,0,"6e+05","",4.2e+11,"Shawn","Kelley","kellesh01","USA",237,74,"R","R",2009-04-10,2011,"420000","420000 ",414000
"1292","Shawn Kelley","Mariners",2013,3.13,"No",1200000,750000,975000,"935000","",6e+11,"Shawn","Kelley","kellesh01","USA",237,74,"R","R",2009-04-10,2012,"600000 ","600000 ",480000
"1293","Shawn Kelley","Yankees",2014,4.128,"No",0,0,0,"1765000","",9.35e+11,"Shawn","Kelley","kellesh01","USA",237,74,"R","R",2009-04-10,2013,"935000","935000 ",490000
"1294","Shawn Kelley","Padres",2015,5.128,"No",0,0,0,"2835000","",1.765e+12,"Shawn","Kelley","kellesh01","USA",237,74,"R","R",2009-04-10,2014,"1765000","1765000 ",5e+05
"1295","Shawn Tolleson","Rangers",2016,3.122,"No",3900000,2600000,3250000,"3275000","",5.197e+11,"Shawn","Tolleson","tollesh01","USA",214,73,"R","R",2012-06-07,2015,"519700","519700 ",507500
"1296","Shelby Miller","Diamondbacks",2016,3.03,"No",0,0,0,"4350000","",5.35e+11,"Shelby","Miller","millesh01","USA",225,75,"R","R",2012-09-05,2015,"535000","535000 ",507500
"1297","Shelby Miller","Diamondbacks",2017,3.166,"No",5100000,4700000,4900000,"4700000","Team",4.35e+12,"Shelby","Miller","millesh01","USA",225,75,"R","R",2012-09-05,2016,"4350000","4350000 ",507500
"1298","Shelby Miller","Diamondbacks",2018,4.166,"No",4900000,4700000,4800000,"4900000","Player",4.7e+12,"Shelby","Miller","millesh01","USA",225,75,"R","R",2012-09-05,2017,"4700000 ","4700000 ",535000
"1299","Shin-Soo Choo","Indians",2012,4.119,"No",0,0,0,"4900000","",3.975e+12,"Shin-Soo","Choo","choosh01","South Korea",210,71,"L","L",2005-04-21,2011,"3975000","3975000 ",414000
"1300","Shin-Soo Choo","Reds",2013,5.12,"No",8e+06,6750000,7375000,"7375000","",4.9e+12,"Shin-Soo","Choo","choosh01","South Korea",210,71,"L","L",2005-04-21,2012,"4900000","4900000 ",480000
"1301","Skip Schumaker","Cardinals",2012,5.051,"No",0,0,0,"Extension","",2.75e+12,"Skip","Schumaker","schumsk01","USA",185,70,"L","R",2005-06-08,2011,"2750000","2750000 ",414000
"1302","Sonny Gray","Athletics",2017,3.061,"No",0,0,0,"3575000","",5.275e+11,"Sonny","Gray","grayso01","USA",190,70,"R","R",2013-07-10,2016,"527500","527500 ",507500
"1303","Sonny Gray","Yankees",2018,4.061,"No",0,0,0,"6500000","",3.575e+12,"Sonny","Gray","grayso01","USA",190,70,"R","R",2013-07-10,2017,"3575000 ","3575000 ",535000
"1304","Sonny Gray","Yankees",2019,5.061,"No",0,0,0,"7500000","",6.5e+12,"Sonny","Gray","grayso01","USA",190,70,"R","R",2013-07-10,2018,"6500000 ","6500000 ",545000
"1305","Stephen Strasburg","Nationals",2014,3.118,"No",0,0,0,"3975000","",3.9e+12,"Stephen","Strasburg","strasst01","USA",235,77,"R","R",2010-06-08,2013,"3900000","3900000 ",490000
"1306","Stephen Strasburg","Nationals",2015,4.118,"No",0,0,0,"7400000","",3.975e+12,"Stephen","Strasburg","strasst01","USA",235,77,"R","R",2010-06-08,2014,"3975000","3975000 ",5e+05
"1307","Stephen Strasburg","Nationals",2016,5.118,"No",0,0,0,"10400000","",7.4e+12,"Stephen","Strasburg","strasst01","USA",235,77,"R","R",2010-06-08,2015,"7400000","7400000 ",507500
"1308","Stephen Vogt","Athletics",2017,3.084,"No",0,0,0,"2965000","",5.275e+11,"Stephen","Vogt","vogtst01","USA",225,72,"L","R",2012-04-06,2016,"527500","527500 ",507500
"1309","Stephen Vogt","Brewers",2018,4.084,"No",0,0,0,"3065000","",2.965e+12,"Stephen","Vogt","vogtst01","USA",225,72,"L","R",2012-04-06,2017,"2965000 ","2965000 ",535000
"1310","Steve Cishek","Marlins",2014,2.143,"Yes",0,0,0,"3800000","",5.05e+11,"Steve","Cishek","cishest01","USA",215,78,"R","R",2010-09-26,2013,"505000","505000 ",490000
"1311","Steve Cishek","Marlins",2015,3.143,"No",0,0,0,"6650000","",3.8e+12,"Steve","Cishek","cishest01","USA",215,78,"R","R",2010-09-26,2014,"3800000","3800000 ",5e+05
"1312","Steve Delabar","Blue Jays",2016,3.008,"No",0,0,0,"835000","",5.075e+11,"Steve","Delabar","delabst01","USA",215,77,"R","R",2011-09-11,2015,"0","0",507500
"1313","Steve Pearce","Orioles",2014,4.116,"No",0,0,0,"7e+05","",7e+11,"Steve","Pearce","pearcst01","USA",200,71,"R","R",2007-09-01,2013,"700000 ","700000 ",490000
"1314","Steve Pearce","Orioles",2015,5.116,"No",5400000,2e+06,3700000,"3700000","",7e+11,"Steve","Pearce","pearcst01","USA",200,71,"R","R",2007-09-01,2014,"7e+05","700000 ",5e+05
"1315","Steven Matz","Mets",2019,3.099,"No",0,0,0,"2625000","",5.77e+11,"Steven","Matz","matzst01","USA",200,74,"R","L",2015-06-28,2018,"577000 ","577000 ",545000
"1316","Steven Souza Jr.","Rays",2018,3.072,"No",0,0,0,"3550000","",5.467e+11,"Steven","Souza","souzast01","USA",225,76,"R","R",2014-04-13,2017,"546700 ","546700 ",535000
"1317","Steven Souza Jr.","Diamondbacks",2019,4.072,"No",0,0,0,"4125000","",3.55e+12,"Steven","Souza","souzast01","USA",225,76,"R","R",2014-04-13,2018,"3550000 ","3550000 ",545000
"1318","Steven Wright","Red Sox",2018,3.089,"No",0,0,0,"1100000","",5.935e+11,"Steven","Wright","wrighst01","USA",215,74,"R","R",2013-04-23,2017,"593500 ","593500 ",535000
"1319","Steven Wright","Red Sox",2019,4.087,"No",0,0,0,"1375000","",1.1e+12,"Steven","Wright","wrighst01","USA",215,74,"R","R",2013-04-23,2018,"1100000 ","1100000 ",545000
"1320","T.J. McFarland","Orioles",2017,3.006,"No",0,0,0,"685000","",5.235e+11,"T. J.","McFarland","mcfartj01","USA",220,75,"L","L",2013-04-06,2016,"523500","523500 ",507500
"1321","T.J. McFarland","Diamondbacks",2019,4.164,"No",1675000,1275000,1475000,"1450000","",8.5e+11,"T. J.","McFarland","mcfartj01","USA",220,75,"L","L",2013-04-06,2018,"850000 ","850000 ",545000
"1322","Taijuan Walker","Diamondbacks",2017,2.142,"Yes",2600000,2250000,2425000,"2250000","Team",5.286e+11,"Taijuan","Walker","walketa01","USA",235,76,"R","R",2013-08-30,2016,"528600","528600 ",507500
"1323","Taijuan Walker","Diamondbacks",2018,3.142,"No",0,0,0,"4825000","",2.25e+12,"Taijuan","Walker","walketa01","USA",235,76,"R","R",2013-08-30,2017,"2250000 ","2250000 ",535000
"1324","Taijuan Walker","Diamondbacks",2019,4.142,"No",0,0,0,"5025000","",4.825e+12,"Taijuan","Walker","walketa01","USA",235,76,"R","R",2013-08-30,2018,"4825000 ","4825000 ",545000
"1325","Tanner Roark","Nationals",2017,3.055,"No",0,0,0,"4315000","",5.434e+11,"Tanner","Roark","roarkta01","USA",229,74,"R","R",2013-08-07,2016,"543400","543400 ",507500
"1326","Tanner Roark","Nationals",2018,4.055,"No",0,0,0,"6475000","",4.315e+12,"Tanner","Roark","roarkta01","USA",229,74,"R","R",2013-08-07,2017,"4315000 ","4315000 ",535000
"1327","Tanner Roark","Reds",2019,5.055,"No",0,0,0,"1e+07","",6.475e+12,"Tanner","Roark","roarkta01","USA",229,74,"R","R",2013-08-07,2018,"6475000 ","6475000 ",545000
"1328","Tanner Scheppers","Rangers",2016,3.111,"No",0,0,0,"9e+05","",5.152e+11,"Tanner","Scheppers","schepta01","USA",200,76,"R","R",2012-06-07,2015,"515200","515200 ",507500
"1329","Tanner Scheppers","Rangers",2017,4.094,"No",0,0,0,"975000","",9e+11,"Tanner","Scheppers","schepta01","USA",200,76,"R","R",2012-06-07,2016,"9e+05","900000 ",507500
"1330","Taylor Rogers","Twins",2019,2.145,"Yes",0,0,0,"1525000","",5.65e+11,"Taylor","Rogers","rogerta01","USA",170,75,"L","L",2016-04-14,2018,"565000 ","565000 ",545000
"1331","Taylor Teagarden","Orioles",2013,3.02,"No",0,0,0,"650000","",4.895e+11,"Taylor","Teagarden","teagata01","USA",210,72,"R","R",2008-07-18,2012,"489500","489500 ",480000
"1332","Tim Beckham","Rays",2017,2.134,"Yes",0,0,0,"885000","",5.145e+11,"Tim","Beckham","beckhti01","USA",205,73,"R","R",2013-09-19,2016,"514500","514500 ",507500
"1333","Tim Beckham","Orioles",2018,3.134,"No",0,0,0,"3350000","",8.85e+11,"Tim","Beckham","beckhti01","USA",205,73,"R","R",2013-09-19,2017,"885000 ","885000 ",535000
"1334","Tim Collins","Royals",2014,3,"No",0,0,0,"1363000","",5.345e+11,"Tim","Collins","colliti01","USA",168,67,"L","L",2011-03-31,2013,"534500","534500 ",490000
"1335","Tim Collins","Royals",2015,3.097,"No",0,0,0,"1475000","",1.3625e+12,"Tim","Collins","colliti01","USA",168,67,"L","L",2011-03-31,2014,"1362500","1362500 ",5e+05
"1336","Tim Collins","Royals",2016,4.097,"No",0,0,0,"1475000","",4.14e+11,"Tim","Collins","colliti01","USA",168,67,"L","L",2011-03-31,2015,"0","0",507500
"1337","Tim Lincecum","Giants",2012,4.148,"No",21500000,1.7e+07,19250000,"Extension","",1.4e+13,"Tim","Lincecum","linceti01","USA",170,71,"L","R",2007-05-06,2011,"1.4e+07","14000000 ",414000
"1338","Tim Stauffer","Padres",2012,4.007,"No",0,0,0,"3200000","",1.075e+12,"Tim","Stauffer","staufti01","USA",215,73,"R","R",2005-05-11,2011,"1075000","1075000 ",414000
"1339","Tim Stauffer","Padres",2014,5.143,"No",0,0,0,"1600000","",5.25e+11,"Tim","Stauffer","staufti01","USA",215,73,"R","R",2005-05-11,2013,"525000 ","525000 ",490000
"1340","Todd Frazier","Reds",2015,3.071,"No",5700000,3900000,4800000,"Extension","",6e+11,"Todd","Frazier","frazito01","USA",220,75,"R","R",2011-05-23,2014,"6e+05","600000 ",5e+05
"1341","Todd Frazier","White Sox",2017,5.071,"No",0,0,0,"1.2e+07","",8.25e+12,"Todd","Frazier","frazito01","USA",220,75,"R","R",2011-05-23,2016,"8250000","8250000 ",507500
"1342","Tom Gorzelanny","Nationals",2012,4.16,"No",0,0,0,"3e+06","",2.1e+12,"Tom","Gorzelanny","gorzeto01","USA",218,75,"R","L",2005-09-20,2011,"2100000","2100000 ",414000
"1343","Tom Koehler","Marlins",2016,3.016,"No",0,0,0,"3500000","",5.55e+11,"Tom","Koehler","koehlto01","USA",235,75,"R","R",2012-09-05,2015,"555000","555000 ",507500
"1344","Tom Koehler","Marlins",2017,4.016,"No",0,0,0,"5750000","",3.5e+12,"Tom","Koehler","koehlto01","USA",235,75,"R","R",2012-09-05,2016,"3500000","3500000 ",507500
"1345","Tom Milone","Twins",2015,2.165,"Yes",0,0,0,"2775000","",5.1e+11,"Tommy","Milone","milonto01","USA",215,72,"L","L",2011-09-03,2014,"510000","510000 ",5e+05
"1346","Tom Milone","Twins",2016,3.143,"No",0,0,0,"4500000","",2.775e+12,"Tommy","Milone","milonto01","USA",215,72,"L","L",2011-09-03,2015,"2775000","2775000 ",507500
"1347","Tom Wilhelmsen","Mariners",2015,3.091,"No",2200000,1400000,1800000,"1400000","Team",5.288e+11,"Tom","Wilhelmsen","wilheto01","USA",220,78,"R","R",2011-04-03,2014,"528800","528800 ",5e+05
"1348","Tom Wilhelmsen","Rangers",2016,4.089,"No",0,0,0,"3100000","",1.4e+12,"Tom","Wilhelmsen","wilheto01","USA",220,78,"R","R",2011-04-03,2015,"1400000","1400000 ",507500
"1349","Tommy Hanson","Angels",2013,3.12,"No",0,0,0,"3725000","",5.35e+11,"Tommy","Hanson","hansoto01","USA",220,78,"R","R",2009-06-07,2012,"535000","535000 ",480000
"1350","Tommy Hunter","Orioles",2013,3.07,"No",0,0,0,"1820000","",4.935e+11,"Tommy","Hunter","hunteto02","USA",250,75,"R","R",2008-08-01,2012,"493500","493500 ",480000
"1351","Tommy Hunter","Orioles",2014,4.066,"No",0,0,0,"3e+06","",1.82e+12,"Tommy","Hunter","hunteto02","USA",250,75,"R","R",2008-08-01,2013,"1820000","1820000 ",490000
"1352","Tommy Hunter","Orioles",2015,5.066,"No",0,0,0,"4650000","",3e+12,"Tommy","Hunter","hunteto02","USA",250,75,"R","R",2008-08-01,2014,"3e+06","3000000 ",5e+05
"1353","Tommy Kahnle","Yankees",2018,3.015,"No",0,0,0,"1312000","",5.35e+11,"Tommy","Kahnle","kahnlto01","USA",235,73,"R","R",2014-04-03,2017,"535000 ","535000 ",535000
"1354","Tommy Kahnle","Yankees",2019,3.131,"No",0,0,0,"1387000","",1.3125e+12,"Tommy","Kahnle","kahnlto01","USA",235,73,"R","R",2014-04-03,2018,"1312500 ","1312500 ",545000
"1355","Tommy La Stella","Cubs",2018,3.057,"No",0,0,0,"950000","",5.35e+11,"Tommy","La Stella","lasteto01","USA",180,71,"L","R",2014-05-28,2017,"0","0",535000
"1356","Tommy La Stella","Angels",2019,4.057,"No",0,0,0,"1350000","",9.5e+11,"Tommy","La Stella","lasteto01","USA",180,71,"L","R",2014-05-28,2018,"950000 ","950000 ",545000
"1357","Tommy Layne","Yankees",2017,2.144,"Yes",0,0,0,"1075000","",5.6375e+11,"Tommy","Layne","layneto01","USA",195,74,"L","L",2012-08-14,2016,"563750","563750 ",507500
"1358","Tommy Pham","Rays",2019,3.107,"No",4100000,3500000,3800000,"4100000","Player",5.701e+11,"Tommy","Pham","phamth01","USA",210,73,"R","R",2014-09-09,2018,"570100 ","570100 ",545000
"1359","Tony Abreu","Giants",2014,3.17,"No",0,0,0,"745000","",4.98e+11,"Tony","Abreu","abreuto01","D.R.",200,70,"B","R",2007-05-22,2013,"498000","498000 ",490000
"1360","Tony Cingrani","Reds",2017,3.088,"No",0,0,0,"1825000","",5.3e+11,"Tony","Cingrani","cingrto01","USA",214,76,"L","L",2012-09-09,2016,"530000","530000 ",507500
"1361","Tony Cingrani","Dodgers",2018,4.088,"No",0,0,0,"2300000","",1.825e+12,"Tony","Cingrani","cingrto01","USA",214,76,"L","L",2012-09-09,2017,"1825000 ","1825000 ",535000
"1362","Tony Cingrani","Dodgers",2019,5.088,"No",0,0,0,"2650000","",2.3e+12,"Tony","Cingrani","cingrto01","USA",214,76,"L","L",2012-09-09,2018,"2300000 ","2300000 ",545000
"1363","Tony Cruz","Cardinals",2015,3.105,"No",0,0,0,"775000","",5.21e+11,"Tony","Cruz","cruzto03","USA",215,71,"R","R",2011-05-24,2014,"521000","521000 ",5e+05
"1364","Tony Cruz","Royals",2016,4.105,"No",0,0,0,"975000","",7.75e+11,"Tony","Cruz","cruzto03","USA",215,71,"R","R",2011-05-24,2015,"775000","775000 ",507500
"1365","Tony Gwynn","Dodgers",2012,4.044,"No",0,0,0,"Extension","",6.75e+11,"Tony","Gwynn","gwynnto02","USA",190,72,"L","R",2006-07-15,2011,"675000","675000 ",414000
"1366","Tony Sipp","Diamondbacks",2013,3.14,"No",0,0,0,"1275000","",5.049e+11,"Tony","Sipp","sippto01","USA",190,72,"L","L",2009-04-22,2012,"504900","504900 ",480000
"1367","Tony Sipp","Astros",2015,5.1,"No",0,0,0,"2400000","",1.475e+12,"Tony","Sipp","sippto01","USA",190,72,"L","L",2009-04-22,2014,"0","0",5e+05
"1368","Tony Watson","Pirates",2015,3.101,"No",0,0,0,"1750000","",5.185e+11,"Tony","Watson","watsoto01","USA",218,75,"L","L",2011-06-08,2014,"518500","518500 ",5e+05
"1369","Tony Watson","Pirates",2016,4.101,"No",0,0,0,"3450000","",1.75e+12,"Tony","Watson","watsoto01","USA",218,75,"L","L",2011-06-08,2015,"1750000","1750000 ",507500
"1370","Tony Watson","Pirates",2017,5.101,"No",6e+06,5600000,5800000,"5600000","Team",3.45e+12,"Tony","Watson","watsoto01","USA",218,75,"L","L",2011-06-08,2016,"3450000","3450000 ",507500
"1371","Tony Wolters","Rockies",2019,2.161,"Yes",0,0,0,"960000","",5.5e+11,"Tony","Wolters","wolteto01","USA",200,70,"L","R",2016-04-05,2018,"550000 ","550000 ",545000
"1372","Travis D'Arnaud","Mets",2017,3.044,"No",0,0,0,"1875000","",5.42604e+11,"Travis","d'Arnaud","darnatr01","USA",210,74,"R","R",2013-08-17,2016,"542604","542604 ",507500
"1373","Travis D'Arnaud","Mets",2018,4.044,"No",0,0,0,"3475000","",1.875e+12,"Travis","d'Arnaud","darnatr01","USA",210,74,"R","R",2013-08-17,2017,"1875000 ","1875000 ",535000
"1374","Travis D'Arnaud","Mets",2019,5.044,"No",0,0,0,"3515000","",3.475e+12,"Travis","d'Arnaud","darnatr01","USA",210,74,"R","R",2013-08-17,2018,"3475000 ","3475000 ",545000
"1375","Travis Ishikawa","Giants",2015,4.012,"No",0,0,0,"1100000","",5e+11,"Travis","Ishikawa","ishiktr01","USA",220,75,"L","L",2006-04-18,2014,"0","0",5e+05
"1376","Travis Jankowski","Padres",2019,2.169,"Yes",0,0,0,"1165000","",5.45e+11,"Travis","Jankowski","jankotr01","USA",185,75,"L","R",2015-08-21,2018,"0","0",545000
"1377","Travis Shaw","Brewers",2019,3.088,"No",0,0,0,"4675000","",5.674e+11,"Travis","Shaw","shawtr01","USA",230,76,"L","R",2015-05-08,2018,"567400 ","567400 ",545000
"1378","Travis Snider","Pirates",2014,3.091,"No",0,0,0,"1200000","",5.05e+11,"Travis","Snider","snidetr01","USA",235,72,"L","L",2008-08-29,2013,"505000","505000 ",490000
"1379","Travis Snider","Pirates",2015,4.091,"No",0,0,0,"2100000","",1.2e+12,"Travis","Snider","snidetr01","USA",235,72,"L","L",2008-08-29,2014,"1200000","1200000 ",5e+05
"1380","Travis Wood","Cubs",2014,3.004,"No",4250000,3500000,3875000,"3900000","",5.275e+11,"Travis","Wood","woodtr01","USA",175,71,"R","L",2010-07-01,2013,"527500","527500 ",490000
"1381","Travis Wood","Cubs",2015,4.004,"No",0,0,0,"5685000","",3.9e+12,"Travis","Wood","woodtr01","USA",175,71,"R","L",2010-07-01,2014,"3900000","3900000 ",5e+05
"1382","Travis Wood","Cubs",2016,5.004,"No",0,0,0,"6175000","",5.686e+12,"Travis","Wood","woodtr01","USA",175,71,"R","L",2010-07-01,2015,"5686000","5686000 ",507500
"1383","Trea Turner","Nationals",2019,2.135,"Yes",0,0,0,"3725000","",5.772e+11,"Trea","Turner","turnetr01","USA",185,74,"R","R",2015-08-21,2018,"577200 ","577200 ",545000
"1384","Trevor Bauer","Indians",2017,2.158,"Yes",0,0,0,"3550000","",1.6975e+12,"Trevor","Bauer","bauertr01","USA",190,73,"R","R",2012-06-28,2016,"1697500","0",507500
"1385","Trevor Bauer","Indians",2018,3.158,"No",6525000,5300000,5912000,"6525000","Player",3.55e+12,"Trevor","Bauer","bauertr01","USA",190,73,"R","R",2012-06-28,2017,"3550000 ","3550000 ",535000
